1,32.2,22,22.7,37,660,6.1,72.3,39.9,16.3
2,32.5,21,22.7,37,540,5.9,72.8,39.6,15.8
3,32.6,21,22.7,37,60,5.6,66.4,37.2,15.5
4,32.3,21,22.7,37,120,5.8,56.1,36.8,15.8
5,32,21,22.7,37,120,6.1,48.8,36.4,16.6
6,31.7,21,22.6,37,180,6.3,43.9,36,17.4
7,31.7,22,22.6,37,660,6.4,66.8,39.1,17.2
8,32,22,22.6,37,600,6.2,71.8,39.9,16.4
9,32.3,21,22.6,37,600,5.9,72.6,39.6,15.9
10,32.4,21,22.7,37,180,5.6,69.6,37.6,15.5
11,32.3,21,22.6,37,120,5.7,59,36.9,15.6
12,32,21,22.6,37,120,5.9,50.8,36.5,16.3
13,31.7,21,22.6,37,60,6.1,45.2,36.1,17.1
14,31.7,21,22.6,37,600,6.4,61.2,38.1,17.4
15,31.8,22,22.6,37,600,6.3,71,39.9,16.6
16,32.1,21,22.6,37,660,5.9,72.4,39.7,16
17,32.3,21,22.6,37,300,5.6,71.7,38.4,15.6
18,32.3,21,22.6,37,60,5.6,61.7,36.9,15.5
19,32.3,21,22.6,37,120,5.8,52.6,36.5,16
20,31.7,21,22.6,37,120,6,46.4,36.1,16.9
21,31.5,22,22.5,37,420,6.3,51.1,36.7,17.6
22,31.7,22,22.5,37,600,6.3,69.8,39.7,16.8
23,32,22,22.5,37,660,6,72,39.7,16.2
24,32,22,22.6,37,480,5.7,72.6,39.4,15.7
25,32.2,21,22.6,37,60,5.5,65.1,37.1,15.4
26,32,21,22.6,37,120,5.8,55.1,36.6,15.8
27,32,21,22.5,37,120,5.9,48.1,36.2,16.5
28,31.4,21,22.5,37,240,6.2,43.3,35.8,17.4
29,31.5,22,22.5,37,600,6.3,67.6,39.3,17
30,31.5,22,22.5,37,660,6.1,71.7,39.9,16.3
31,31.8,22,22.5,37,600,5.7,72.5,39.5,15.8
