1,30.7,17,22.2,28,120,5.8,46.1,35.3,16.2
2,30.5,17,22.2,28,180,6.1,42.2,34.9,17.1
3,30.6,17,22.2,28,600,6.2,67,38.6,16.6
4,30.9,17,22.2,28,660,5.9,70.4,38.9,15.9
5,31.2,17,22.2,28,480,5.6,70.7,38.2,15.3
6,31.2,16,22.3,28,120,5.4,61.9,36,15.1
7,31,16,22.3,28,60,5.6,52.6,35.6,15.4
8,30.7,17,22.2,28,120,5.8,46.1,35.3,16.3
9,30.5,17,22.2,28,240,6.1,42.6,35.1,17.1
10,30.6,17,22.2,28,600,6.2,67.1,38.6,16.6
11,30.9,17,22.2,28,660,5.9,70.4,38.9,15.8
12,31.2,17,22.2,28,420,5.6,70.6,38.1,15.3
13,31.2,16,22.3,28,120,5.4,61.6,36,15.1
14,30.9,16,22.2,28,120,5.6,52.3,35.6,15.4
15,30.7,17,22.2,28,120,5.8,45.9,35.2,16.3
16,30.4,17,22.2,28,180,6.1,42.5,35,17.1
17,30.6,17,22.2,28,660,6.2,67.1,38.7,16.6
18,30.9,17,22.2,28,600,5.9,70.4,38.9,15.8
19,31.2,17,22.2,28,480,5.6,70.8,38.1,15.3
20,31.2,16,22.3,28,120,5.4,61.7,36.1,15.1
21,31,16,22.2,28,120,5.6,52.4,35.6,15.4
22,30.7,17,22.2,28,60,5.8,46.1,35.3,16.3
23,30.5,17,22.2,28,240,6.1,42.9,35.1,17.1
24,30.6,17,22.2,28,600,6.2,67.3,38.7,16.6
25,30.9,17,22.2,28,660,5.9,70.4,38.9,15.8
26,31.2,17,22.2,28,420,5.6,70.4,37.8,15.3
27,31.1,16,22.2,28,120,5.4,61,36,15.1
28,30.9,16,22.2,28,120,5.6,51.9,35.6,15.6
29,30.6,17,22.2,28,60,5.9,45.7,35.2,16.3
30,30.3,17,22.1,28,120,6.1,41.6,34.9,17.2
31,30,17,22.1,28,120,6.3,38.8,34.5,17.9
