1,30.6,18,21.4,31,120,5.9,47.2,34.8,15.7
2,30.4,18,21.4,31,60,6.2,42.7,34.5,16.4
3,30.4,18,21.4,31,480,6,66.7,39.1,16.2
4,30.7,19,21.4,31,600,5.6,70.1,39.5,15.6
5,31,19,21.5,31,540,5.3,68.1,37.5,15.2
6,31.1,19,21.4,31,120,5.6,57.1,36.6,15.2
7,30.9,19,21.4,31,120,5.9,48.8,36.1,15.8
8,30.7,19,21.4,32,60,6.2,43.3,35.6,16.6
9,30.7,19,21.4,32,360,6.1,65.8,39.3,16.5
10,30.9,19,21.4,32,660,5.6,70.3,39.8,16
11,31.3,19,21.4,32,600,5.3,70.8,39.1,15.5
12,31.4,19,21.4,32,180,5.4,60.9,36.9,15.3
13,31.3,18,21.4,32,120,5.8,51.5,36.4,15.8
14,31.1,18,21.4,32,60,6.1,45.1,35.9,16.4
15,30.9,19,21.4,32,240,6.2,60.7,38.5,16.8
16,31,19,21.4,32,600,5.8,69.8,39.9,16.3
17,31.4,18,21.4,32,600,5.4,71.2,39.8,15.8
18,31.6,18,21.4,31,420,5.3,64.9,37.2,15.3
19,31.5,18,21.4,31,60,5.6,54.3,36.8,15.6
20,31.3,18,21.4,31,120,5.9,47,36.2,16.2
21,31.1,18,21.3,31,60,6.2,50.1,36.9,16.9
22,31.1,18,21.3,32,540,5.9,68.8,39.9,16.5
23,31.5,18,21.3,32,660,5.5,71.1,39.8,15.9
24,31.7,17,21.3,31,540,5.3,68.7,37.8,15.4
25,31.7,17,21.4,31,120,5.5,57.6,36.9,15.4
26,31.6,17,21.4,31,60,5.9,49.3,36.4,16.1
27,31.3,17,21.4,31,120,6.2,43.6,35.9,16.8
28,30.9,18,21.4,31,60,6.4,39.9,35.4,17.6
29,30.6,18,21.4,31,120,6.8,37.5,35.1,18.4
30,30.3,18,21.3,31,120,7,35.8,34.8,19.1
31,30,18,21.3,31,60,7.3,34.7,34.6,19.8
