1,30.1,19,21.4,32,120,5.8,42.4,34.6,16.5
2,29.8,19,21.4,32,480,6.1,53.5,35.9,17
3,29.7,19,21.4,32,660,6,68.1,38.5,16.1
4,29.9,19,21.4,32,600,5.6,70.1,38.4,15.4
5,30.3,19,21.5,32,120,5.2,67.8,36.4,14.9
6,30.5,19,21.4,32,120,5.3,57.5,35.4,14.9
7,30.2,19,21.4,32,120,5.6,49.4,35.1,15.4
8,29.8,19,21.4,32,120,5.8,43.8,34.8,16.2
9,29.6,19,21.4,32,300,6,40.7,34.6,17
10,29.8,19,21.4,32,660,6.1,66.2,38.2,16.4
11,29.8,19,21.4,32,600,5.8,69.7,38.5,15.6
12,30.1,19,21.4,32,300,5.3,69.9,37.7,15.1
13,30.4,18,21.5,32,120,5.3,60.9,35.6,14.8
14,30.2,18,21.4,32,120,5.5,51.8,35.2,15.2
15,29.9,19,21.4,32,60,5.7,45.4,34.8,15.9
16,29.6,19,21.4,32,180,5.9,41.2,34.5,16.8
17,29.7,19,21.4,32,660,6.1,61.6,37.2,16.8
18,30,19,21.4,32,660,5.9,68.9,38.6,15.8
19,30,19,21.4,32,480,5.4,70.1,38.3,15.2
20,30.3,19,21.4,32,120,5.3,64.6,35.8,14.8
21,30.2,18,21.3,32,120,5.4,54.5,35.3,15
22,30,19,21.3,32,60,5.6,47.3,34.9,15.6
23,29.7,19,21.3,32,60,5.8,42.4,34.6,16.5
24,29.6,19,21.3,32,480,6.1,52,35.7,17
25,29.6,19,21.3,32,660,6,67.8,38.4,16.1
26,29.9,19,21.4,32,600,5.6,69.8,38.3,15.4
27,30.4,19,21.4,32,180,5.2,67.9,36.3,14.9
28,30.4,19,21.4,32,60,5.3,57.6,35.4,14.9
29,30.3,18,21.4,32,120,5.5,49.4,35,15.4
30,30.1,18,21.4,32,120,5.8,43.8,34.8,16.2
31,29.7,19,21.4,32,300,6,40.1,34.4,17
