1,30.3,16,21.6,28,480,6.1,65.5,38.1,16.8
2,30.6,16,21.6,28,600,5.8,69.7,38.6,15.9
3,30.9,16,21.6,28,660,5.4,70.2,37.9,15.3
4,31,16,21.7,28,180,5.6,61.6,35.6,15
5,30.8,16,21.6,28,60,5.6,52.2,35.3,15.4
6,30.5,16,21.6,28,120,5.8,45.8,34.9,16.2
7,30.2,16,21.6,28,60,6.3,41.4,34.6,17
8,30.2,16,21.6,28,480,6.1,65.3,38,16.7
9,30.5,16,21.6,28,660,5.8,69.6,38.5,15.9
10,30.8,16,21.6,28,600,5.4,70.2,37.9,15.3
11,30.9,16,21.6,28,180,5.5,61.6,35.6,14.9
12,30.7,16,21.6,28,60,5.8,52.3,35.3,15.4
13,30.4,16,21.6,28,120,6,45.8,34.9,16.2
14,30.1,16,21.6,28,120,6.3,41.4,34.6,17
15,30.1,16,21.6,28,420,6.1,65,37.9,16.8
16,30.4,16,21.6,28,660,5.7,69.5,38.4,15.8
17,30.7,16,21.6,28,600,5.4,70.2,37.9,15.3
18,30.8,16,21.6,28,180,5.5,61.8,35.6,15
19,30.7,16,21.6,27,120,5.8,52.4,35.2,15.4
20,30.4,16,21.6,27,60,6,45.9,34.8,16.1
21,30.1,16,21.6,27,120,6.3,41.5,34.6,16.9
22,30.1,16,21.6,28,480,6.1,64.8,37.9,16.7
23,30.3,16,21.6,28,600,5.8,69.4,38.5,15.8
24,30.7,16,21.6,28,600,5.4,70.2,37.9,15.3
25,30.8,16,21.6,28,180,5.5,61.9,35.6,14.9
26,30.6,16,21.6,27,120,5.8,52.4,35.2,15.3
27,30.3,16,21.6,27,120,5.9,45.9,34.9,16.1
28,30,16,21.6,27,60,6.2,41.5,34.6,16.9
29,30,16,21.6,28,480,6.1,64.6,37.9,16.7
30,30.3,16,21.6,28,600,5.8,69.4,38.4,15.8
31,30.7,16,21.6,27,600,5.4,70.2,38,15.2
