1,31.2,15,22,26,120,5.9,48.9,35.6,16
2,31,15,22,26,60,6.1,43.3,35.2,16.8
3,30.8,15,22,26,540,6.3,59.3,38.3,17.2
4,30.9,15,22,26,660,6.1,70.4,41.6,16.4
5,31.3,15,21.9,26,660,5.8,72.4,42.1,16
6,31.8,15,21.9,26,180,5.5,69.8,40.3,15.7
7,31.9,15,22,26,120,5.7,58.4,39.2,15.8
8,31.7,15,22,26,60,5.9,49.8,38.6,16.3
9,31.5,15,21.9,26,120,6.1,44.3,38,17.1
10,31.3,15,21.9,26,600,6.3,62.9,40.8,17.4
11,31.5,15,21.9,26,660,6.1,72,42.7,16.8
12,32,15,21.9,26,600,5.8,73.6,42.8,16.4
13,32.5,15,21.9,27,300,5.4,72.9,41.8,16.2
14,32.6,14,21.9,27,120,5.6,61.8,40.1,16
15,32.4,14,21.9,26,120,5.8,52.3,39.4,16.4
16,32.1,15,21.9,26,60,6,46,38.8,17.1
17,31.8,15,21.9,26,480,6.3,57.4,40.3,17.8
18,31.9,15,21.9,27,660,6.1,71.8,42.7,17.1
19,32.3,15,21.9,27,600,5.9,73.8,42.8,16.7
20,32.8,14,21.9,27,480,5.5,74.4,42.7,16.4
21,33,14,21.9,27,60,5.5,64.8,40.3,16.1
22,32.8,14,21.9,26,120,5.7,54.4,39.5,16.4
23,32.4,14,21.9,26,120,6,47.4,38.9,17.1
24,32.1,15,21.9,26,300,6.2,47.6,39.1,17.8
25,32,15,21.8,27,660,6.2,70.8,42.4,17.3
26,32.4,15,21.8,27,660,5.9,73.9,42.9,16.8
27,32.8,14,21.9,27,540,5.6,74.8,42.9,16.4
28,33.1,14,21.9,27,120,5.4,67.8,40.5,16.1
29,33,14,21.9,27,60,5.7,56.7,39.6,16.3
30,32.6,14,21.9,27,120,5.9,48.9,39.1,16.9
31,32.2,14,21.9,27,180,6.1,43.8,38.5,17.6
