1,30.4,21,21.8,35,600,6.6,70.1,39.3,16.1
2,30.8,21,21.9,35,540,6.3,70.9,39.1,15.6
3,31.2,20,21.9,35,120,5.9,66.3,36.8,15.2
4,31.3,20,21.9,34,120,6.2,56,36.3,15.4
5,31.1,20,21.9,34,60,6.4,48.4,35.8,16.1
6,30.8,20,21.9,34,240,6.6,43.4,35.5,16.9
7,30.6,20,21.9,34,600,6.8,64.6,38.5,16.9
8,30.7,21,21.9,34,660,6.6,70.1,39.4,16.1
9,30.9,20,21.9,34,540,6.2,71.1,39.1,15.6
10,31.3,20,22,34,120,5.9,67,36.8,15.2
11,31.4,20,21.9,34,120,6.1,56.4,36.2,15.3
12,31.2,20,21.9,34,120,6.3,48.9,35.9,15.9
13,31,20,21.9,34,120,6.5,43.7,35.6,16.9
14,30.7,20,21.9,34,600,6.7,61.8,38,17.1
15,30.7,20,21.8,34,660,6.5,69.9,39.5,16.3
16,31,20,21.8,34,600,6.1,71.1,39.1,15.7
17,31.4,20,21.8,34,600,5.8,68.4,37,15.3
18,31.5,19,21.9,34,120,5.9,58,36.2,15.3
19,31.3,19,21.8,34,60,6.1,49.9,35.8,15.9
20,31,19,21.8,34,120,6.3,44.4,35.4,16.8
21,30.7,19,21.8,34,540,6.6,56.3,36.9,17.3
22,30.6,20,21.8,34,660,6.4,69.2,39.1,16.4
23,30.9,20,21.8,34,600,6.1,70.9,38.9,15.7
24,31.2,20,21.8,34,180,5.7,69.5,37.2,15.3
25,31.4,19,21.8,34,120,5.8,59.3,36,15.1
26,31.2,19,21.8,34,120,6,50.7,35.6,15.7
27,31,19,21.8,34,60,6.2,44.9,35.3,16.6
28,30.6,19,21.8,34,480,6.4,47.3,35.7,17.4
29,30.5,20,21.8,34,600,6.4,68,38.8,16.4
30,31,20,21.8,34,600,6.1,70.6,38.9,15.8
31,31,20,21.8,34,360,5.7,70.7,38,15.3
