1,29.9,16,21.2,26,600,5.8,68.6,37.9,15.6
2,30.2,15,21.3,26,600,5.4,69.3,37.1,15
3,30.3,15,21.3,26,240,5.5,60.5,34.9,14.8
4,30.1,15,21.2,26,120,5.8,51.3,34.6,15.1
5,29.9,15,21.2,26,60,6,44.9,34.3,15.9
6,29.6,16,21.2,26,120,6.3,46,34.6,16.6
7,29.7,16,21.2,26,540,6.1,66.7,37.8,16.1
8,30,16,21.2,26,660,5.6,69.1,37.8,15.3
9,30.2,15,21.2,26,480,5.4,66.5,35.5,14.8
10,30.2,15,21.2,26,120,5.6,56.3,34.9,14.8
11,30,15,21.2,26,120,5.9,48.3,34.5,15.4
12,29.7,15,21.2,26,60,6.1,42.9,34.3,16.2
13,29.5,16,21.2,26,240,6.2,59.4,36.5,16.6
14,29.7,16,21.2,26,600,5.8,68.1,37.9,15.8
15,30.1,16,21.3,26,660,5.4,69.4,37.6,15.1
16,30.2,15,21.3,26,300,5.4,62.4,35,14.7
17,30.1,15,21.3,26,60,5.7,52.7,34.6,15
18,29.8,15,21.2,26,120,5.9,45.9,34.3,15.8
19,29.5,16,21.2,26,120,6.2,41.3,34,16.6
20,29.6,16,21.2,26,420,6.1,65.1,37.5,16.3
21,29.8,16,21.2,26,600,5.6,68.8,37.8,15.4
22,30.2,15,21.2,26,660,5.3,68.1,36.1,14.9
23,30.2,15,21.2,26,60,5.5,58.2,34.9,14.7
24,30,15,21.2,26,120,5.8,49.7,34.7,15.4
25,29.7,15,21.2,26,120,6,44,34.3,16
26,29.5,16,21.2,26,60,6.2,50.8,35.1,16.7
27,29.6,16,21.2,26,660,5.9,67.2,37.8,16
28,29.9,16,21.2,26,600,5.4,69.1,37.6,15.3
29,30.2,15,21.2,26,420,5.3,65.1,35.3,14.8
30,30.1,15,21.2,26,120,5.6,54.9,34.7,14.8
31,29.8,15,21.2,26,120,5.9,47.3,34.4,15.5
