1,31.6,17,22.2,29,120,6.2,46.4,35.6,16.6
2,31.3,17,22.2,29,300,6.4,44.1,35.6,17.4
3,31.3,17,22.2,29,600,6.4,68.3,40,16.8
4,31.5,17,22.2,29,660,6.1,71.4,40.4,16.2
5,32,17,22.2,29,420,5.8,72.1,40.2,15.8
6,32.1,16,22.2,29,60,5.8,62.8,37.7,15.6
7,32,16,22.2,29,120,5.9,52.9,37.1,15.9
8,31.8,16,22.2,29,60,6.2,46.3,36.6,16.8
9,31.5,16,22.1,29,360,6.4,45.7,36.8,17.6
10,31.5,17,22.2,29,660,6.4,68.9,40.4,17
11,31.8,17,22.1,29,600,6.1,71.9,40.6,16.4
12,32.2,16,22.2,29,420,5.7,72.4,40.3,15.9
13,32.4,16,22.2,29,120,5.7,63,37.8,15.7
14,32.3,16,22.2,29,60,5.9,53.1,37.1,16.1
15,32,16,22.2,29,120,6.2,46.4,36.6,16.9
16,31.7,16,22.1,29,360,6.4,45.6,36.8,17.8
17,31.7,16,22.2,29,600,6.4,69.1,40.4,17.1
18,31.9,16,22.2,29,660,6,71.9,40.7,16.4
19,32.3,16,22.2,29,420,5.7,72.6,40.4,15.9
20,32.5,16,22.2,28,60,5.6,63.3,37.8,15.8
21,32.3,16,22.2,28,120,5.9,53.3,37.2,16.1
22,32.1,16,22.2,28,120,6.1,46.6,36.7,16.9
23,31.8,16,22.2,28,300,6.4,43.9,36.6,17.8
24,31.7,16,22.2,28,660,6.4,68.9,40.5,17.2
25,32,16,22.2,28,600,6,72.1,40.8,16.5
26,32.4,16,22.2,28,420,5.7,72.8,40.6,16
27,32.6,16,22.2,28,120,5.6,63.9,37.9,15.7
28,32.4,16,22.2,28,120,5.9,53.8,37.3,16.1
29,32.2,16,22.2,28,60,6.1,46.9,36.8,16.9
30,31.9,16,22.1,28,360,6.4,42.9,36.5,17.8
31,31.8,16,22.2,28,600,6.4,68.6,40.4,17.3
