1,32.1,19,22.9,34,60,6.3,50.3,36.6,16.4
2,31.8,20,22.8,34,120,6.6,44.9,36.2,17.3
3,31.8,20,22.8,34,600,6.8,65.9,39.1,17.3
4,32.1,20,22.8,34,660,6.6,71.8,40.1,16.6
5,32.4,20,22.8,34,600,6.3,72.8,39.9,16.1
6,32.6,19,22.9,34,300,5.9,70.4,38,15.6
7,32.4,19,22.9,34,120,5.9,59.8,37.1,15.6
8,32.2,19,22.9,34,60,6.2,51.3,36.7,16.2
9,31.8,20,22.8,34,120,6.4,45.7,36.3,17.1
10,31.8,20,22.8,34,540,6.6,62.8,38.6,17.4
11,32,20,22.8,34,600,6.6,71.4,40.1,16.6
12,32.3,20,22.8,34,660,6.3,72.7,39.9,16.1
13,32.6,19,22.9,34,360,5.9,71.7,38.5,15.7
14,32.5,19,22.9,34,120,5.8,61.6,37.1,15.6
15,32.2,19,22.9,34,60,6.1,52.6,36.8,16.1
16,31.9,19,22.8,34,120,6.3,46.5,36.4,16.9
17,31.7,20,22.8,34,420,6.5,56.2,37.6,17.6
18,31.9,20,22.8,34,600,6.5,70.6,40,16.8
19,32.2,20,22.8,34,660,6.3,72.5,40,16.2
20,32.5,19,22.9,34,480,5.9,72.8,39.6,15.8
21,32.5,19,22.9,34,60,5.8,64,37.3,15.6
22,32.3,19,22.9,33,120,5.9,54.3,36.9,15.9
23,31.9,19,22.9,33,120,6.2,47.7,36.4,16.8
24,31.7,20,22.9,33,240,6.4,46.4,36.5,17.6
25,31.8,20,22.9,33,660,6.5,69.3,39.7,17
26,32.1,20,22.8,33,600,6.3,72.3,40,16.3
27,32.5,19,22.9,33,660,5.9,72.8,39.8,15.9
28,32.5,19,22.9,33,60,5.7,66.4,37.4,15.5
29,32.3,19,22.9,33,120,5.8,56.2,36.9,15.8
30,32,19,22.9,33,120,6.1,48.9,36.6,16.5
31,31.7,20,22.8,33,120,6.3,44.1,36.2,17.4
