1,30.2,14,21.2,25,120,5.6,51.4,34.7,14.9
2,30,14,21.2,25,120,5.9,44.9,34.3,15.6
3,29.8,15,21.2,25,60,6.1,56.7,36.2,16.1
4,29.9,15,21.2,25,660,5.7,67.9,37.8,15.7
5,30.2,14,21.2,25,600,5.3,69.4,37.5,15
6,30.4,14,21.2,25,300,5.3,61.9,35,14.6
7,30.2,14,21.2,25,120,5.6,52.1,34.6,14.9
8,30,14,21.2,25,120,5.9,45.3,34.3,15.6
9,29.9,15,21.1,25,60,6.1,54.2,35.8,16.1
10,29.9,15,21.1,25,600,5.8,67.6,37.8,15.7
11,30.2,14,21.2,25,600,5.3,69.4,37.6,15.1
12,30.4,14,21.2,25,420,5.3,62.6,34.9,14.6
13,30.3,14,21.2,25,60,5.6,52.9,34.6,14.9
14,30.1,14,21.2,25,120,5.9,45.8,34.3,15.5
15,29.8,14,21.2,25,120,6.1,50.9,35.3,16.2
16,29.9,15,21.1,25,540,5.8,67.3,37.8,15.8
17,30.2,14,21.2,25,600,5.3,69.3,37.6,15.1
18,30.4,14,21.2,25,420,5.3,63.5,35,14.7
19,30.3,14,21.2,24,60,5.5,53.3,34.6,14.9
20,30.1,14,21.2,24,120,5.9,46.1,34.3,15.4
21,29.8,14,21.2,24,120,6.2,41.3,33.9,16.3
22,29.5,15,21.1,25,60,6.4,38.1,33.6,17.1
23,29.2,15,21.1,25,120,6.8,35.9,33.3,17.8
24,29,15,21.1,25,120,7.1,34.5,33,18.5
25,28.7,15,21.1,25,60,7.3,33.4,32.7,19.1
26,28.5,15,21.1,25,120,7.5,32.7,32.4,19.7
27,28.2,15,21,25,60,7.7,32.1,32.1,20.2
28,28,16,21,25,120,7.9,31.6,31.8,20.6
29,27.8,16,21,25,120,8.1,40.6,32.7,20.8
30,28,16,21,25,480,7.6,64.1,37.4,19
31,28.4,16,21,25,660,6.9,67.4,37.5,17.6
