1,30.6,21,21.8,36,60,5.9,43.7,34.7,16.4
2,30.4,21,21.7,36,420,6.1,50.1,36,17.1
3,30.4,22,21.7,36,660,6.2,69,40.9,16.4
4,30.8,22,21.7,36,600,5.9,71.8,41.4,15.9
5,31.3,21,21.7,36,480,5.6,72.8,41.6,15.8
6,31.5,21,21.7,36,60,5.4,63.9,38.9,15.6
7,31.4,20,21.7,36,120,5.6,53.7,38.3,15.9
8,31.2,20,21.7,36,120,5.8,46.8,37.6,16.6
9,30.9,20,21.7,35,240,6.1,42.2,37.1,17.4
10,30.9,21,21.7,35,660,6.2,67.9,41.2,17.1
11,31.2,21,21.6,36,600,6.1,72.3,42,16.6
12,31.7,21,21.7,36,660,5.7,73.3,41.9,16.3
13,32.1,20,21.7,36,180,5.4,71,40.3,15.9
14,32.1,20,21.7,36,120,5.4,59.6,39.1,15.9
15,32,19,21.7,35,60,5.7,50.8,38.4,16.5
16,31.7,19,21.8,35,120,5.9,44.9,37.9,17.3
17,31.4,20,21.7,35,540,6.1,58.9,39.9,17.8
18,31.5,19,21.7,35,660,6.1,71.6,42.3,17
19,31.8,19,21.7,35,600,5.9,73.4,42.3,16.7
20,32.3,19,21.7,35,540,5.6,74.2,42.3,16.3
21,32.6,18,21.7,34,60,5.3,66.7,39.8,16
22,32.5,18,21.7,34,120,5.5,55.7,38.9,16.2
23,32.2,18,21.7,34,120,5.8,48.3,38.4,16.9
24,31.9,19,21.7,34,180,5.9,43.3,37.8,17.7
25,31.7,20,21.6,34,660,6.2,67.8,41.4,17.5
26,32,20,21.6,35,600,6.1,73.2,42.4,16.9
27,32.3,19,21.6,35,660,5.8,74.4,42.4,16.6
28,32.8,19,21.7,35,300,5.4,73.8,41.4,16.3
29,32.9,19,21.7,35,120,5.3,62.7,39.5,16.1
30,32.7,19,21.8,35,60,5.6,52.9,38.8,16.5
31,32.4,19,21.6,35,120,5.8,46.5,38.3,17.3
