1,27.6,22,21,34,60,7.8,31.5,31.9,20.9
2,27.4,23,21,34,120,8,31.1,31.6,21.2
3,27.2,23,21,34,60,8.3,30.6,31.3,21.4
4,27.2,23,20.9,34,600,8.4,54.8,35.9,20.6
5,27.5,23,21,34,600,8,66.7,39.8,18.9
6,28,23,21,34,660,7.6,69.1,40.3,17.9
7,28.8,22,21,34,600,7.1,70.3,40.5,17.3
8,29.5,21,21,34,660,6.7,71.1,40.7,16.8
9,30.2,20,21.1,34,480,6.4,71.6,40.8,16.2
10,30.6,20,21.2,34,120,6.1,63.6,38.2,15.8
11,30.6,20,21.2,34,120,6.3,53.2,37.5,15.9
12,30.4,20,21.2,34,60,6.5,46.2,36.9,16.6
13,30.2,20,21.2,34,480,6.7,58.3,39,17
14,30.3,20,21.2,34,660,6.8,70,41.1,16.6
15,30.8,20,21.2,34,600,6.5,71.8,41.1,16.3
16,31.3,19,21.2,34,600,6.1,72.5,41.1,16.1
17,31.6,19,21.2,34,60,5.8,65.2,38.6,15.7
18,31.5,19,21.2,34,120,6,54.4,37.8,15.9
19,31.3,19,21.2,34,120,6.3,47,37.3,16.5
20,30.9,19,21.2,34,240,6.5,43.8,37.1,17.3
21,30.9,19,21.2,34,660,6.7,68.7,40.9,16.8
22,31.2,19,21.2,34,600,6.4,72.1,41.3,16.4
23,31.6,19,21.2,34,660,6.1,72.9,41.1,16.1
24,32,18,21.2,34,180,5.8,69.3,39.1,15.8
25,32,18,21.3,34,120,5.8,57.8,38.1,15.8
26,31.7,18,21.2,33,60,6,49.2,37.6,16.3
27,31.4,18,21.2,33,120,6.3,43.6,37.1,17.1
28,31.1,19,21.2,33,600,6.5,64.3,40.1,17.2
29,31.3,19,21.2,34,600,6.4,71.8,41.4,16.6
30,31.7,19,21.2,34,660,6.1,73.1,41.3,16.3
31,32.1,18,21.3,34,360,5.8,72.9,40.4,15.9
