1,29.6,18,21.2,30,60,5.6,44.8,34.4,15.9
2,29.3,18,21.2,31,120,5.8,40.4,33.9,16.6
3,29.2,19,21.2,31,600,6.1,63,38.6,16.5
4,29.5,19,21.2,31,660,5.9,69.6,40.8,15.8
5,30,18,21.2,31,600,5.6,71.3,41.2,15.4
6,30.4,18,21.2,31,120,5.3,65.5,38.8,15.2
7,30.4,18,21.2,31,60,5.4,54.8,37.9,15.4
8,30.3,18,21.2,31,120,5.6,47.4,37.3,16.1
9,30.1,17,21.2,31,120,5.8,42.4,36.7,16.9
10,29.9,18,21.1,31,480,6.1,60.8,39.5,17.1
11,30.1,18,21.1,31,660,6.1,70.3,41.4,16.4
12,30.5,18,21.1,31,600,5.8,71.9,41.5,16.1
13,31,18,21.2,31,360,5.4,71.2,40.3,15.8
14,31.2,17,21.2,31,120,5.3,60.3,38.6,15.6
15,31.1,17,21.2,31,60,5.4,51.2,37.9,16.1
16,30.9,17,21.2,31,120,5.7,45.1,37.3,16.8
17,30.6,17,21.2,31,240,5.9,43.6,37.3,17.6
18,30.5,18,21.2,31,660,6.1,68.5,41.3,17.1
19,30.8,18,21.2,31,600,5.9,71.9,41.8,16.5
20,31.3,18,21.2,32,660,5.6,72.9,41.8,16.1
21,31.7,18,21.2,32,120,5.3,67.3,39.4,15.8
22,31.7,18,21.3,32,120,5.3,56.3,38.6,15.9
23,31.5,18,21.2,32,60,5.6,48.6,37.9,16.5
24,31.2,18,21.2,32,120,5.8,43.4,37.4,17.3
25,30.9,18,21.2,32,540,6.1,61.4,39.9,17.6
26,31,18,21.2,32,600,6.1,71.5,41.9,16.8
27,31.4,18,21.2,33,660,5.8,73.2,41.9,16.4
28,31.9,18,21.2,33,420,5.4,73.3,41.3,16.1
29,32.1,18,21.2,33,120,5.2,62.7,39.1,15.8
30,32,18,21.3,33,60,5.4,52.9,38.4,16.2
31,31.7,18,21.2,33,120,5.7,46.3,37.8,16.9
