1,30.6,17,22.1,29,120,6.2,43.4,35.1,16.8
2,30.6,17,22.1,29,420,6.2,63.4,37.8,16.9
3,30.8,17,22.1,29,660,5.9,70.1,38.9,16.1
4,31.2,17,22.1,29,600,5.5,71.1,38.6,15.6
5,31.4,17,22.1,29,300,5.6,66.3,36.3,15.1
6,31.2,17,22.1,29,120,5.6,56.1,35.8,15.3
7,30.9,17,22.1,29,60,5.8,48.5,35.5,16
8,30.6,17,22.1,29,120,6,43.4,35.2,16.8
9,30.6,17,22.1,29,420,6.3,63.3,37.8,16.9
10,30.8,17,22.1,29,600,6.2,70,38.9,16.1
11,31.2,17,22.1,29,660,5.9,71.1,38.6,15.6
12,31.3,17,22.1,29,300,5.5,66.1,36.3,15.1
13,31.2,17,22.1,29,60,5.6,55.8,35.8,15.4
14,30.9,17,22.1,29,120,5.8,48.3,35.4,16.1
15,30.6,17,22.1,29,120,6,43.3,35.1,16.9
16,30.5,17,22.1,29,360,6.3,63,37.8,16.9
17,30.8,17,22.1,29,660,6.2,69.9,38.9,16.1
18,31.1,17,22.1,29,600,5.9,71,38.6,15.6
19,31.3,17,22.2,29,360,5.5,66.4,36.3,15.1
20,31.2,17,22.1,29,60,5.6,56.1,35.8,15.3
21,30.9,17,22.1,29,120,5.8,48.5,35.5,15.9
22,30.6,17,22.1,29,120,6,43.4,35.1,16.8
23,30.5,17,22.1,29,360,6.3,62.9,37.7,16.9
24,30.8,17,22,29,660,6.2,69.9,38.9,16.1
25,31.1,17,22.1,29,600,5.9,71,38.6,15.5
26,31.3,17,22.1,29,360,5.5,66.3,36.3,15.1
27,31.2,17,22.1,29,60,5.5,55.9,35.7,15.3
28,30.9,17,22.1,29,120,5.8,48.4,35.4,15.9
29,30.6,17,22.1,29,120,6,43.3,35.1,16.8
30,30.5,17,22.1,29,360,6.3,62.8,37.7,16.9
31,30.8,17,22.1,29,660,6.3,69.9,38.9,16.1
