1,31.7,20,22.8,34,300,6.1,69.8,38.3,16.3
2,31.6,20,22.9,34,60,6,59.7,37.1,16.2
3,31.4,20,22.8,34,120,6.2,51.2,36.7,16.7
4,31.1,20,22.8,34,120,6.4,45.4,36.3,17.5
5,30.8,21,22.8,34,60,6.6,41.6,35.9,18.3
6,30.5,21,22.8,34,120,6.9,39,35.6,19
7,30.2,21,22.7,34,60,7.1,37.2,35.3,19.6
8,30.2,21,22.7,34,120,7.4,36,35,20.3
9,30,22,22.7,34,120,7.6,35,34.6,20.7
10,29.5,22,22.7,34,60,7.9,34.3,34.3,21.1
11,29.3,22,22.6,34,120,8.1,33.8,34.1,21.5
12,29,23,22.6,34,120,8.3,33.3,33.9,21.9
13,28.8,23,22.6,34,60,8.5,32.9,33.7,22.1
14,28.6,23,22.6,34,120,8.8,32.6,33.4,22.4
15,28.6,24,22.5,34,300,9,35.4,33.4,22.6
16,28.9,24,22.5,34,660,8.8,64.6,38.7,20.6
17,29.4,23,22.6,34,600,8.3,69.1,39.7,19.1
18,30,22,22.6,34,660,7.9,70.5,39.7,18.2
19,30.6,22,22.6,34,600,7.4,71.1,39.7,17.4
20,31.1,21,22.7,34,600,7,71.4,39.6,16.7
21,31.6,21,22.8,34,480,6.6,71.6,39.4,16.1
22,31.6,20,22.8,34,120,6.5,63.5,37.1,15.8
23,31.4,20,22.8,34,60,6.8,54,36.6,16.1
24,31.2,21,22.8,34,120,7,47.4,36.3,16.9
25,31.2,21,22.8,34,600,7.2,64.1,38.8,17.1
26,31.5,21,22.8,34,660,7.1,70.6,39.9,16.5
27,31.9,20,22.8,34,600,6.7,71.7,39.6,16.1
28,32.2,20,22.8,34,360,6.4,71.3,38.6,15.7
29,32.1,20,22.8,34,120,6.3,61.6,37,15.6
30,31.9,20,22.9,34,60,6.6,52.6,36.6,16.1
31,31.5,20,22.8,34,120,6.8,46.4,36.3,16.9
