1,29.7,23,20.8,39,120,5.9,45.5,34.4,15.6
2,29.4,23,20.7,39,60,6.1,40.9,33.9,16.4
3,29.2,23,20.7,39,360,6.2,58.7,36.9,16.6
4,29.3,23,20.7,39,600,5.9,68.6,39.4,15.8
5,29.7,23,20.7,39,660,5.5,70.3,39.5,15.2
6,30.1,23,20.7,39,360,5.4,66.4,37.3,14.9
7,30.2,22,20.8,39,60,5.6,55.4,36.3,14.9
8,30.1,22,20.8,39,120,5.8,47.4,35.8,15.4
9,29.9,22,20.8,39,120,5.9,42.2,35.3,16.3
10,29.6,23,20.7,39,120,6.2,47.2,36.1,16.9
11,29.5,23,20.7,39,660,6,67.6,39.6,16.2
12,29.8,23,20.7,39,600,5.6,70.3,39.9,15.6
13,30.3,23,20.7,39,600,5.3,70.7,39.3,15.2
14,30.6,22,20.7,39,120,5.4,60.7,37,14.9
15,30.5,22,20.8,39,120,5.6,51.1,36.3,15.3
16,30.3,22,20.7,39,60,5.8,44.8,35.8,16.1
17,30,22,20.7,39,120,6.1,40.5,35.3,16.9
18,29.8,23,20.7,39,420,6.1,63.4,38.9,16.8
19,30,23,20.7,39,660,5.8,69.9,40.1,16
20,30.3,23,20.7,39,600,5.4,71.1,40,15.6
21,30.8,22,20.8,39,360,5.3,66.8,37.6,15.1
22,30.8,22,20.8,39,60,5.5,55.8,36.8,15.1
23,30.7,22,20.8,39,120,5.8,47.8,36.1,15.7
24,30.4,22,20.8,39,120,5.9,42.6,35.7,16.6
25,30.1,22,20.8,39,120,6.1,48.9,36.6,17.2
26,30,23,20.8,39,660,5.9,68.4,40,16.4
27,30.3,23,20.8,39,600,5.6,71,40.1,15.8
28,30.8,23,20.8,40,660,5.3,71.4,39.7,15.4
29,31,22,20.8,39,120,5.4,61.4,37.3,15.1
30,31,22,20.8,40,60,5.6,51.8,36.6,15.5
31,30.7,22,20.9,40,120,5.8,45.4,36.3,16.2
