1,29.7,14,21,23,120,6.1,43,34.1,16
2,29.7,14,21,23,420,5.9,66.1,37.6,15.8
3,30,14,21,23,600,5.4,69.1,37.5,15.2
4,30.2,13,21.1,23,540,5.2,65.6,35.2,14.6
5,30.2,13,21.1,23,120,5.4,55.1,34.7,14.7
6,29.9,13,21.1,23,60,5.8,47.6,34.4,15.3
7,29.7,14,21.1,23,120,6.1,42.8,34.1,16
8,29.7,14,21,23,420,5.9,66,37.5,15.8
9,30,14,21.1,23,600,5.4,69.1,37.5,15.2
10,30.2,13,21.1,23,540,5.2,65.8,35.2,14.7
11,30.2,13,21.1,23,120,5.4,55.4,34.7,14.8
12,29.9,13,21.1,23,60,5.8,47.7,34.3,15.3
13,29.7,13,21,23,120,6.1,42.9,34.1,16
14,29.7,14,21,23,420,5.9,66.1,37.5,15.8
15,30,14,21,23,660,5.4,69.1,37.6,15.2
16,30.2,13,21.1,23,480,5.2,65.5,35.2,14.7
17,30.2,13,21.1,23,120,5.4,55.3,34.7,14.8
18,29.9,13,21,23,60,5.8,47.6,34.4,15.3
19,29.7,13,21,23,120,6.1,42.9,34.1,15.9
20,29.7,14,21,23,420,5.9,66.1,37.5,15.8
21,30,14,21,23,660,5.4,69.1,37.5,15.2
22,30.2,13,21.1,23,480,5.2,65.4,35.2,14.6
23,30.2,13,21,23,120,5.4,54.9,34.7,14.8
24,29.9,13,21,23,60,5.8,47.3,34.3,15.3
25,29.7,13,21,23,120,6.1,42.2,34.1,16.1
26,29.4,14,21,23,120,6.4,38.8,33.8,16.8
27,29.1,14,20.9,23,60,6.7,36.4,33.5,17.6
28,28.9,14,20.9,23,120,6.9,34.8,33.1,18.4
29,28.6,14,20.9,23,120,7.2,33.6,32.8,18.9
30,28.4,14,20.9,23,120,7.4,32.8,32.5,19.5
31,28.1,14,20.9,23,60,7.6,32.2,32.3,20
