1,28.1,16,19.1,28,120,4.9,55.5,35,14.1
2,28,16,19.2,28,60,5.2,47.1,34.4,14.4
3,27.8,16,19.2,28,120,5.4,41.2,33.8,15.1
4,27.6,17,19.1,28,60,5.7,37.4,33.4,15.8
5,27.4,17,19.1,29,300,5.8,60.1,37.1,15.8
6,27.6,17,19.2,29,660,5.3,66.7,38.3,15.1
7,28.1,17,19.2,29,600,4.9,67.3,37.4,14.6
8,28.4,17,19.2,29,180,4.9,57.4,35.3,14.2
9,28.4,16,19.2,29,60,5.2,48.3,34.6,14.5
10,28.2,16,19.2,29,120,5.4,42.1,34.1,15.1
11,28,17,19.2,29,120,5.6,38.1,33.6,15.9
12,27.7,17,19.2,29,240,5.8,58.4,36.9,16
13,27.8,17,19.2,29,600,5.4,66.8,38.4,15.3
14,28.2,17,19.2,30,600,4.9,68.1,38.1,14.7
15,28.6,17,19.2,30,240,4.9,59.4,35.4,14.3
16,28.6,17,19.2,29,120,5.1,49.8,34.8,14.5
17,28.5,17,19.2,29,60,5.4,43.2,34.2,15.1
18,28.2,17,19.2,29,120,5.6,38.9,33.8,15.8
19,27.9,17,19.2,30,180,5.8,54.8,36.3,16.2
20,28,17,19.2,30,600,5.5,66.4,38.4,15.4
21,28.3,17,19.2,30,600,5,68.3,38.3,14.8
22,28.7,17,19.2,30,360,4.8,61.3,35.8,14.3
23,28.8,17,19.3,30,60,5.1,51.3,35.2,14.4
24,28.6,17,19.3,30,120,5.3,44.3,34.7,15
25,28.3,17,19.2,30,120,5.6,39.6,34.1,15.8
26,28,17,19.2,30,60,5.8,50.9,35.6,16.3
27,28,18,19.2,31,600,5.5,66.3,38.6,15.5
28,28.4,18,19.2,30,660,5.1,68.4,38.6,14.9
29,28.8,17,19.3,30,360,4.8,63.3,36,14.4
30,28.9,17,19.3,30,120,5.1,52.7,35.4,14.4
31,28.8,17,19.2,30,120,5.3,45.2,34.8,14.9
