1,29.7,13,21.3,22,660,5.7,68.9,37.9,15.4
2,30,13,21.3,22,240,5.3,67.6,35.9,14.9
3,30.1,13,21.4,22,120,5.4,57.6,34.9,14.8
4,29.9,13,21.3,22,60,5.6,49.3,34.5,15.3
5,29.7,13,21.3,22,120,5.9,43.6,34.2,16.1
6,29.4,13,21.3,22,300,6.1,42.8,34.3,16.8
7,29.4,13,21.3,22,660,6.1,66.1,37.8,16.2
8,29.7,13,21.3,22,600,5.7,68.9,37.9,15.4
9,30.1,13,21.3,22,300,5.3,67.5,35.9,14.9
10,30.1,13,21.4,22,60,5.4,57.5,34.8,14.8
11,30,13,21.3,22,120,5.6,49.2,34.5,15.3
12,29.7,13,21.3,22,120,5.9,43.5,34.1,16.1
13,29.4,13,21.3,22,300,6.1,41.9,34.1,16.9
14,29.4,13,21.3,22,600,6.1,65.9,37.7,16.3
15,29.7,13,21.3,22,660,5.7,68.9,37.9,15.4
16,30,13,21.3,22,240,5.3,67.8,36,14.9
17,30.1,13,21.4,22,120,5.4,57.8,34.9,14.8
18,29.9,13,21.4,22,120,5.6,49.4,34.5,15.2
19,29.7,13,21.3,22,60,5.9,43.7,34.2,16
20,29.4,13,21.3,22,300,6.1,41.4,34.1,16.8
21,29.4,13,21.3,22,660,6.1,65.8,37.6,16.2
22,29.7,13,21.3,22,600,5.7,68.9,37.9,15.4
23,30,13,21.3,22,300,5.3,67.8,36.1,14.9
24,30.1,13,21.4,22,120,5.4,57.9,34.9,14.8
25,29.9,13,21.3,22,60,5.6,49.5,34.5,15.3
26,29.7,13,21.3,22,120,5.8,43.8,34.2,16
27,29.4,13,21.3,22,300,6.1,40.6,34,16.9
28,29.4,13,21.2,22,600,6.1,65.6,37.6,16.3
29,29.7,13,21.2,22,660,5.7,68.8,37.9,15.4
30,30,13,21.3,22,300,5.3,68.1,36.2,14.9
31,30.1,13,21.3,22,60,5.4,58.3,34.9,14.8
